feature,importance
morgan_bit_694,0.00023898451567071595
morgan_bit_89,0.0002370367277581515
morgan_bit_698,0.00023568414534685448
morgan_bit_780,0.00023558440975344962
morgan_bit_1991,0.0002354848026539833
morgan_bit_1275,0.0002343935466692568
morgan_bit_873,0.00023437067334514507
morgan_bit_366,0.000234101810064481
morgan_bit_886,0.00023347887575070293
morgan_bit_1430,0.00023279302714034468
morgan_bit_1073,0.00023274209890385944
morgan_bit_984,0.00023224022880719968
morgan_bit_2018,0.00023209651378878742
morgan_bit_2017,0.00023178331582616128
morgan_bit_960,0.0002292957027204402
morgan_bit_1243,0.00022625862588203664
morgan_bit_552,0.0002255426604272659
NumRadicalElectrons,0.00022532426020718292
morgan_bit_1994,0.0002248598251655486
morgan_bit_1097,0.00022373539759824138
morgan_bit_1077,0.00022187800419621304
morgan_bit_562,0.00022177628904598335
morgan_bit_406,0.00022167274684299076
morgan_bit_1951,0.00022148012257833512
morgan_bit_1816,0.0002212524473053853
morgan_bit_207,0.00022102007892067725
morgan_bit_722,0.00022065586649519574
morgan_bit_652,0.00021963919384469422
morgan_bit_1609,0.0002187143381485463
morgan_bit_667,0.00021844636348139707
morgan_bit_762,0.00021825659152946534
morgan_bit_251,0.0002174624791669208
morgan_bit_1697,0.00021701619599994153
morgan_bit_1223,0.00021682752741516306
morgan_bit_530,0.00021677236757230214
morgan_bit_2,0.00021672744670654036
morgan_bit_1420,0.00021572664944099145
morgan_bit_226,0.00021484651756575754
morgan_bit_34,0.000213793466408548
morgan_bit_253,0.00021372820185702586
morgan_bit_295,0.00021155297342708617
morgan_bit_501,0.00021147452953773358
morgan_bit_280,0.00020973562190735332
morgan_bit_1720,0.00020865310044413882
morgan_bit_534,0.0002066646073493319
morgan_bit_1459,0.0002066291746878035
morgan_bit_1063,0.00020637562910831163
morgan_bit_27,0.00020601650036011158
morgan_bit_1525,0.0002052815622365926
morgan_bit_1809,0.00020506167308797515
morgan_bit_917,0.00020478699771647513
morgan_bit_567,0.0002044056222758392
morgan_bit_455,0.00020385098057193135
morgan_bit_1941,0.00020365370650407048
morgan_bit_940,0.00020343352408545005
morgan_bit_1948,0.00020261556284496978
morgan_bit_121,0.00020232203847880364
morgan_bit_1589,0.00020196578421202824
morgan_bit_407,0.0002014589529754435
morgan_bit_1448,0.00020032179706639476
morgan_bit_503,0.00019982850407184808
morgan_bit_220,0.00019974100694521526
morgan_bit_448,0.00019968923678466782
morgan_bit_1294,0.00019948278934080643
morgan_bit_1100,0.00019704333253040248
morgan_bit_460,0.00019664530794082585
morgan_bit_323,0.00019612946661499718
morgan_bit_1839,0.00019577054824805525
morgan_bit_1552,0.00019375650152666073
morgan_bit_245,0.00019297603311873337
morgan_bit_1797,0.00019287576794284236
morgan_bit_1307,0.0001927698068854861
morgan_bit_1612,0.0001925699454973797
morgan_bit_1115,0.00019234595422357758
morgan_bit_1160,0.0001909086542958646
morgan_bit_228,0.0001907220569749645
morgan_bit_2022,0.00018979807540991483
morgan_bit_1309,0.0001894389467349553
morgan_bit_1794,0.00018938823400578016
morgan_bit_1934,0.00018938026941242301
morgan_bit_342,0.00018897015491531232
morgan_bit_79,0.00018850299947207797
morgan_bit_1468,0.00018744380424993876
morgan_bit_908,0.00018695719181575105
morgan_bit_1654,0.000186349601494463
morgan_bit_88,0.00018580769896361257
morgan_bit_1280,0.00018530521778266286
morgan_bit_1936,0.00018525017360242546
morgan_bit_1422,0.00018516253027111882
morgan_bit_1207,0.000185062632937648
morgan_bit_1535,0.00018494599271160286
morgan_bit_974,0.0001842133347578546
morgan_bit_1971,0.0001841642167785729
morgan_bit_1665,0.00018387592510748181
fr_hdrzine,0.00018280924515850692
morgan_bit_628,0.00018269627213250396
morgan_bit_838,0.00018162716379653985
morgan_bit_1693,0.00018130569235448482
morgan_bit_1066,0.00018129847655602228
morgan_bit_577,0.00018123707268563073
morgan_bit_419,0.00018052466978065498
morgan_bit_1004,0.00018043542281870483
morgan_bit_70,0.00018031132681150497
morgan_bit_235,0.00018014658483262645
morgan_bit_693,0.00018013647142336983
morgan_bit_906,0.00018005036269654086
morgan_bit_653,0.00017984985213289316
morgan_bit_1440,0.00017890077641587548
morgan_bit_813,0.00017887601282666452
morgan_bit_430,0.0001781801196365074
morgan_bit_1664,0.00017802435064352305
morgan_bit_1892,0.00017713942787752636
morgan_bit_454,0.00017681523126762471
morgan_bit_469,0.00017665527505762276
morgan_bit_961,0.0001764145080630861
morgan_bit_316,0.00017593104217432305
morgan_bit_1375,0.00017569092237330902
morgan_bit_148,0.0001756831521896592
morgan_bit_1708,0.00017527724339807537
morgan_bit_1353,0.00017518495827041478
morgan_bit_805,0.00017445247650921334
morgan_bit_1597,0.0001743555583862742
morgan_bit_852,0.00017381529772792957
morgan_bit_240,0.00017329406822455206
morgan_bit_823,0.0001732834991952856
morgan_bit_885,0.00017296726058115184
morgan_bit_315,0.00017196215432920556
morgan_bit_16,0.00017178624135147106
fr_thiazole,0.00017152740146982097
morgan_bit_1774,0.00017077461284704113
morgan_bit_1973,0.00016988358734801426
morgan_bit_1585,0.0001696401958599805
morgan_bit_724,0.0001695388831579356
morgan_bit_164,0.00016895074333575177
morgan_bit_1854,0.00016843050634486478
morgan_bit_598,0.00016830379322126045
