feature,importance
morgan_bit_1745,0.0010493868780450007
morgan_bit_787,0.0010485037198696015
morgan_bit_806,0.0010467836059816005
morgan_bit_699,0.0010443397993891673
morgan_bit_1264,0.0010407061197670376
morgan_bit_913,0.001039776981691072
morgan_bit_1948,0.001036120051866132
morgan_bit_430,0.0010355092947611755
morgan_bit_1980,0.0010354375013499298
morgan_bit_1768,0.0010326070933030023
morgan_bit_1070,0.0010311649253471865
morgan_bit_482,0.0010280675341341507
morgan_bit_1970,0.0010277248175776803
morgan_bit_2021,0.0010238326712871156
morgan_bit_117,0.0010223853259851384
morgan_bit_1210,0.0010207761378713018
morgan_bit_1077,0.0010175969439603064
morgan_bit_693,0.0010160203651501888
morgan_bit_651,0.0010153176957503282
morgan_bit_1069,0.0010083305368861265
morgan_bit_231,0.0010079852525656334
morgan_bit_504,0.0010046509715926932
morgan_bit_74,0.0010022822130544206
morgan_bit_1564,0.000995500686940225
morgan_bit_718,0.000994381226988172
morgan_bit_317,0.0009897962115246676
morgan_bit_105,0.0009820624251516614
morgan_bit_1603,0.0009799768519205665
morgan_bit_679,0.0009796220300626328
morgan_bit_658,0.0009794210178201953
morgan_bit_1941,0.0009680695235713119
morgan_bit_1516,0.0009678951735565925
morgan_bit_191,0.0009668294465132804
morgan_bit_1313,0.0009667025257118613
morgan_bit_547,0.0009629608993128511
morgan_bit_1027,0.0009583234537885183
morgan_bit_1410,0.0009576440196834569
morgan_bit_781,0.0009571951398404035
morgan_bit_414,0.0009565841912975522
morgan_bit_221,0.0009551044594556075
morgan_bit_1430,0.0009506234844052151
morgan_bit_1308,0.0009501257394729591
morgan_bit_724,0.0009485237654423367
morgan_bit_1261,0.0009469908385129882
morgan_bit_816,0.0009457512786916018
morgan_bit_319,0.0009454392164216522
morgan_bit_1664,0.0009442085572465463
morgan_bit_1951,0.000942168832934397
morgan_bit_1573,0.0009371683544035147
morgan_bit_984,0.0009349869846571779
morgan_bit_1401,0.0009249632869537427
morgan_bit_1194,0.000923046702241741
morgan_bit_932,0.0009213287095221794
morgan_bit_322,0.0009189238142394377
morgan_bit_1840,0.0009178264454745719
morgan_bit_653,0.0009177874278947438
morgan_bit_691,0.0009135060516908707
morgan_bit_1975,0.0009120015681508309
morgan_bit_1864,0.0009088607412200781
morgan_bit_13,0.0009078579419337267
morgan_bit_555,0.0009045649645137658
morgan_bit_1286,0.0009037504641704761
morgan_bit_77,0.0009019940509353571
morgan_bit_953,0.000901385778761088
morgan_bit_69,0.0009011832534740984
morgan_bit_1204,0.0009010374744296628
morgan_bit_102,0.0009000094562069271
morgan_bit_70,0.0008987856381289357
morgan_bit_1168,0.0008981474952721349
morgan_bit_329,0.0008956907497547352
morgan_bit_744,0.0008941456794123708
morgan_bit_1536,0.0008902317282386985
morgan_bit_949,0.0008871826101864722
morgan_bit_1126,0.000882967403245076
morgan_bit_34,0.0008740978545824521
morgan_bit_873,0.0008708495115146752
morgan_bit_782,0.0008699071178950563
morgan_bit_1606,0.0008692435483082592
morgan_bit_1459,0.0008681331149615025
morgan_bit_925,0.0008594251045053911
morgan_bit_1097,0.0008591706681504639
morgan_bit_1693,0.000856572250513065
morgan_bit_786,0.0008561642712449086
morgan_bit_351,0.0008537106542140012
morgan_bit_1721,0.0008530699408905513
morgan_bit_1389,0.0008496583893301087
morgan_bit_323,0.0008471935191766551
morgan_bit_540,0.0008470251757598961
morgan_bit_1447,0.0008438939355021101
morgan_bit_552,0.0008430015119342071
morgan_bit_1243,0.0008413715283380071
morgan_bit_89,0.0008411380163375824
morgan_bit_516,0.0008274422214691636
morgan_bit_703,0.0008261678894993938
morgan_bit_2032,0.000823895811690569
morgan_bit_667,0.0008221107791618459
morgan_bit_253,0.0008219682236598912
morgan_bit_432,0.0008213174600831736
morgan_bit_1844,0.0008196113103917418
morgan_bit_694,0.0008188126451054436
morgan_bit_1701,0.0008168055304203226
morgan_bit_510,0.0008103554445591447
morgan_bit_232,0.0008097334306889372
morgan_bit_1816,0.0008078800596236166
morgan_bit_1849,0.0008058736772373337
morgan_bit_32,0.000804830304309183
morgan_bit_1435,0.0007999644728879856
morgan_bit_1763,0.0007996311135135712
morgan_bit_1589,0.000795312017468052
morgan_bit_249,0.0007938898451355995
morgan_bit_357,0.0007916172421937765
morgan_bit_780,0.0007906812413749597
morgan_bit_1009,0.0007844893792540348
morgan_bit_239,0.000784032733566896
morgan_bit_1468,0.0007750748358953305
morgan_bit_1530,0.0007749231445742039
morgan_bit_1609,0.0007717605512342195
morgan_bit_206,0.000771230820882502
morgan_bit_762,0.0007702038415900878
morgan_bit_1915,0.0007698276886205163
morgan_bit_1535,0.0007660897163794812
morgan_bit_1332,0.0007660489134674267
morgan_bit_1287,0.0007605791631466508
morgan_bit_134,0.0007582638427542996
morgan_bit_1783,0.0007546391009324844
morgan_bit_772,0.0007537209253742441
morgan_bit_1470,0.0007518330322597256
morgan_bit_1615,0.0007517239734096828
morgan_bit_100,0.0007509747959584724
morgan_bit_164,0.0007493411198929113
morgan_bit_455,0.0007461533175039936
morgan_bit_1578,0.0007433333933652718
morgan_bit_237,0.0007401231568579141
morgan_bit_989,0.0007378759818281799
morgan_bit_406,0.000736940102834355
morgan_bit_1167,0.0007363069232883148
morgan_bit_1988,0.0007346783994212116
morgan_bit_1896,0.0007302926366751812
morgan_bit_1994,0.0007287246952922262
morgan_bit_1531,0.0007278377198241548
morgan_bit_843,0.0007245792756491755
morgan_bit_1226,0.0007234420834302526
morgan_bit_1633,0.0007231667802118539
morgan_bit_798,0.0007205912535263537
morgan_bit_1741,0.0007202738973947185
morgan_bit_1238,0.0007180458971079635
morgan_bit_849,0.0007116480348756536
morgan_bit_974,0.0007078671808658447
morgan_bit_1066,0.0007065874847177238
morgan_bit_629,0.000706307682071767
morgan_bit_49,0.00070131394373913
morgan_bit_274,0.0007008885103142312
morgan_bit_21,0.0006995399846755559
morgan_bit_1744,0.0006963425114113658
morgan_bit_311,0.000695047897669153
morgan_bit_1058,0.0006921881280909262
morgan_bit_1147,0.0006873481539378185
morgan_bit_652,0.0006870261255066897
morgan_bit_750,0.0006858955054432455
morgan_bit_1207,0.0006853579166044092
morgan_bit_1489,0.0006819100455023612
morgan_bit_193,0.0006812281264475398
morgan_bit_857,0.0006807707275264209
morgan_bit_473,0.0006801741246924062
morgan_bit_1828,0.000675802043670711
morgan_bit_1808,0.0006746380521675132
morgan_bit_1691,0.0006738133367455123
morgan_bit_1729,0.0006734866336769158
morgan_bit_1908,0.0006729961098172825
morgan_bit_507,0.0006711194477696244
morgan_bit_1224,0.0006705759732720006
morgan_bit_966,0.0006682915661738141
morgan_bit_1762,0.0006653516488190307
morgan_bit_220,0.0006651875575793688
morgan_bit_1128,0.0006650377496425143
morgan_bit_289,0.0006638095779985978
